name,business_type,status,sub_status,accountnumber,annual_report_due_date,billingstreet,billingcity,billingcountry,billingpostalcode,billingstate,business_email_address,citizenship,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,naics_code,naics_sub_code,create_dt,total_authorized_shares,began_transacting_in_ct,business_name_in_state_country,country_formation,dissolution_date,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,billing_unit,category_survey_email_address,date_of_organization_meeting,reason_for_administrative,mailing_international_address,office_jurisdiction_3
"MUSCLE KNEADS MASSAGE, LLC",LLC,Active,Annual report past due,1347403,2021-03-31,177 BRIDGE STREET,GROTON,United States,06340,CT,KIMBERLYGALELMT@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,True,False,False,False,False,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,2021-11-10 00:08:44.1533333,,,,,,,,,,,,,,,,,,,,,,,
RIVERFRONT LANDING LLC,LLC,Active,,1347404,2022-03-31,286 MAIN STREET,DANIELSON,United States,06239,CT,smtrombino@cox.net,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:08:44.1533333,,,,,,,,,,,,,,,,,,,,,,,
CULTURALLY CORRECT CREATIVE INC.,Non-Stock,Active,,1347405,2022-09-03,566 WINTHROP AVE,NEW HAVEN,United States,06511,CT,RSLADE42@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,True,False,False,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) (813990)",813990.0,2021-11-10 00:08:44.1533333,,,,,,,,,,,,,,,,,,,,,,,
GEORGINA TWUMASI MENTAL HEALTH LLC,LLC,Active,,1347406,2022-03-31,357 EAST CENTER ST,MANCHESTER,United States,06040,CT,HMENSAH@HENRYMENSAHCPA.COM,Domestic,2020-06-15,CT,Connecticut,True,False,True,False,False,Offices of Mental Health Practitioners (except Physicians) (621330),621330.0,2021-11-10 00:08:44.1533333,,,,,,,,,,,,,,,,,,,,,,,
MIGUEL O CAMAS LLC,LLC,Active,Annual report past due,1347407,2021-03-31,9 MEADOW,DANBURY,United States,06810,CT,VERITO-16@HOTMAIL.ES,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Appliance Repair and Maintenance (811412),811412.0,2021-11-10 00:08:44.1533333,,,,,,,,,,,,,,,,,,,,,,,
LA CONSTRUCTION LLC,LLC,Dissolved,,1347408,2022-03-31,10 DEVONSHIRE DR,WATERFORD,United States,06385,CT,construction.la@yahoo.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Finish Carpentry Contractors (238350),,2021-11-10 00:08:44.1533333,,,,,2021-07-20T00:00:00.000,,,,,,,,,,,,,,,,,,
SRC NORWALK ENTERPRISES LLC,LLC,Active,Annual report past due,1347409,2021-03-31,315 WESTPORT AVENUE,NORWALK,,06851,CT,PRAKASHCHAVDACPA@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:44.1533333,,,,,,,,,,,,,,,,,,,,,,,
"WAFFLE WOW, LLC",LLC,Active,,1347410,2022-03-31,9 TREFOIL DRIVE,TRUMBULL,United States,06611,CT,catherined@scsdirectinc.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Electronic Shopping and Mail-Order Houses (454110),454110.0,2021-11-10 00:08:44.1533333,,,,,,,,,,,,,,,,,,,,,,,
"3G PARTNERS, LLC",LLC,Active,,1347411,2022-03-31,35 NUTMEG DRIVE SUITE M275,TRUMBULL,United States,06611,CT,charlie@innovativecpagroup.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Residential Property Managers (531311),,2021-11-10 00:08:44.1533333,,,,,,,,,,,,,,,,,,,,,,,
BETTER WORLD LLC,LLC,Active,Annual report past due,1347412,2021-03-31,14 DOCKER DR.,WALLINGFORD,United States,06492,CT,GEORGEMAG@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,"Gift, Novelty, and Souvenir Stores (453220)",453220.0,2021-11-10 00:08:44.1533333,,,,,,,,,,,,,,,,,,,,,,,
ROB & J'S AUTO REPAIR LLC,LLC,Active,Annual report past due,1347413,2021-03-31,62 PERKINS STREET,NEW HAVEN,United States,06513,CT,RIVERA88.RR@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,All Other Automotive Repair and Maintenance (811198),811198.0,2021-11-10 00:08:44.1533333,,,,,,,,,,,,,,,,,,,,,,,
FOOD MEDIA AND COMMERCE LLC,LLC,Active,,1347414,2022-03-31,2828 NICHOLS CANYON PLACE,LOS ANGELES,United States,90046,CA,ARS@RASI.COM,Foreign,2020-06-15,DE,DE,False,False,False,False,False,Internet Publishing and Broadcasting and Web Search Portals (519130),519130.0,2021-11-10 00:08:44.2000000,,2020-06-15,FOOD MEDIA AND COMMERCE LLC,United States,,"9 E. LOOCKERMAN ST STE 311, DOVER, DE, 19901, United States",9 E. LOOCKERMAN ST STE 311,DOVER,DE,19901,United States,"9 E. LOOCKERMAN ST STE 311, DOVER, DE, 19901, United States",9 E. LOOCKERMAN ST STE 311,DOVER,DE,19901,United States,,,,,,
MYSTIC RIVER ELECTRIC LLC,LLC,Active,,1347415,2022-03-31,90 LAMPHERE RD.,MYSTIC,United States,06355,CT,charlie@mysticriverelectric.com,Domestic,2020-06-15,CT,Connecticut,False,True,False,False,False,Electrical Contractors and Other Wiring Installation Contractors (238210),238210.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
"KATIELAMB, LLC",LLC,Dissolved,,1347416,2021-03-31,211 TOWNSEND AVE,NEW HAVEN,United States,06512,CT,KATIELAMB17@YAHOO.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:44.2000000,,,,,2021-05-24T00:00:00.000,,,,,,,,,,,,,,,,,,
PRINTZONDECK LLC.,LLC,Active,Annual report past due,1347417,2021-03-31,188 HAZEL STREET,NEW HAVEN,United States,06511,CT,printzondeck@gmail.com,Domestic,2020-06-15,CT,Connecticut,False,False,True,False,False,Commercial Screen Printing (323113),323113.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
CUCCIO HAIR & NAIL LOUNGE LLC,LLC,Active,Annual report past due,1347418,2021-03-31,67 LAKE AVE,DANBURY,United States,06810,CT,GENERALHELPCT@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Beauty Salons (812112),812112.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
VAR CORP,Stock,Active,Annual report past due,1347419,2021-09-16,22 HOLBROOK STREET,ANSONIA,United States,06401,CT,VAR13044@OUTLOOK.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Offices of Other Holding Companies (551112),551112.0,2021-11-10 00:08:44.2000000,10.0,,,,,,,,,,,,,,,,,,,,,,
DIVINE BEAUTY SUPPLY LLC,LLC,Active,Annual report past due,1347420,2021-03-31,1862 NORTH AVE,BRIDGEPORT,United States,06604,CT,INFINITESOURCELLC4@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
"DISRUPTIVE TRANSFORMATION CONSULTING, LLC",LLC,Active,Annual report past due,1347421,2021-03-31,200 GLOVER AVENUE APT. 345,NORWALK,United States,06850,CT,WALSTONTYLER@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
ESSENTIAL DEVELOPMENT LLC,LLC,Active,,1347422,2022-03-31,286 MAIN STREET,DANIELSON,United States,06239,CT,JMARQ08@COX.NET,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
"WINGFULLY, LLC",LLC,Active,,1347423,2022-03-31,153 PENWOOD CROSSING,GLASTONBURY,United States,06033,CT,compliance@ZENBUSINESS.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Custom Computer Programming Services (541511),,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
MERCANTILE ON MAIN LLC,LLC,Active,Annual report past due,1347424,2021-03-31,77 BENTON STREET,MANCHESTER,United States,06040,CT,MERCANTILEONMAINCT@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,True,False,False,False,False,Used Merchandise Stores (453310),453310.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
ELIZA ILLUSTRATES LLC,LLC,Active,,1347426,2022-03-31,28 HAYES ROAD,BARKHAMSTED,United States,06063,CT,ELIZA.ILLUSTRATES@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,"Independent Artists, Writers, and Performers (711510)",,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
R.A.P. CONSTRUCTION LLC,LLC,Active,Annual report past due,1347427,2021-03-31,182 E FRANKLIN ST,DANIELSON,United States,06239,CT,MATTYBE06@YAHOO.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Residential Remodelers (236118),236118.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
"CJED, LLC",LLC,Active,,1347428,2022-03-31,762 POST ROAD,DARIEN,United States,06820,CT,DHLAWRENCECPA@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),531120.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
WLG PROPERTY MANAGEMENT LLC,LLC,Active,Annual report past due,1347429,2021-03-31,47 WATERBURY RD. #268,PROSPECT,United States,06712,CT,SCOTTBOYS4.JS@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,True,False,False,Residential Remodelers (236118),236118.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
"EMPATHY ACTS, LLC",LLC,Active,,1347430,2022-03-31,29 CIRCULAR AVE,BRIDGEPORT,United States,06605,CT,hello@empathyacts.com,Domestic,2020-06-15,CT,Connecticut,True,False,True,False,False,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
HOORIA LLC,LLC,Active,Annual report past due,1347431,2021-03-31,451 SCHOOL ST,EAST HARTFORD,United States,06108,CT,MANINDERARORA67@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Convenience Stores (445120),445120.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
MEREDITH NELSON DESIGN LLC,LLC,Active,,1347432,2022-03-31,16 DELWOOD LANE,GREENWICH,United States,06830,CT,merenelson.design@gmail.com,Domestic,2020-06-15,CT,Connecticut,True,False,False,False,False,Graphic Design Services (541430),541430.0,2021-11-10 00:08:44.2000000,,,,,,,,,,,,,,,,,,,,,,,
HARMONY HOME LLC,LLC,Active,Annual report past due,1347433,2021-03-31,57 WILDWOOD DRIVE,TRUMBULL,United States,06611,CT,JSALTA@HARMONYHOMES.INFO,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Interior Design Services (541410),541410.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
89 HOWE ASSOCIATES LLC,LLC,Active,,1347434,2022-03-31,89 HOWE STREET,NEW HAVEN,United States,06511,CT,karen@phoenixbookkeepingct.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
GOLD CASTLE CONTRACTING LLC,LLC,Active,,1347435,2022-03-31,509 NORWICH AVE,TAFTVILLE,United States,06380,CT,dandyer13@gmail.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Residential Remodelers (236118),236118.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
SPEECH MASTER LLC,LLC,Active,,1347436,2022-03-31,111 ORCHARD STREET,ELLINGTON,United States,06029,CT,efreun2@gmail.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Electronic Shopping and Mail-Order Houses (454110),611430.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
"50STATES, LLC",LLC,Active,Annual report past due,1347437,2021-03-31,15 OLD FARMS LN,NEW MILFORD,United States,06776,CT,FIFTYSTATESLLC@OUTLOOK.COM,Domestic,2020-06-15,CT,Connecticut,False,False,True,False,False,All Other General Merchandise Stores (452319),452319.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
EB TATTOOS LLC,LLC,Active,,1347438,2022-03-31,22 BAYVIEW AVE. #65A,STONINGTON,United States,06378,CT,EBTATTOOSLLC@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,True,False,False,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
WOUND UP LLC,LLC,Active,Annual report past due,1347439,2021-03-31,1800 SILAS DEANE HWY,ROCKY HILL,United States,06067,CT,TAYLOR740209@HANMAIL.NET,Domestic,2020-06-15,CT,Connecticut,False,False,True,False,False,Finfish Fishing (114111),114111.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
BLACK VELVET INK LLC,LLC,Active,,1347440,2022-03-31,22 BAYVIEW AVENUE 65A,STONINGTON,United States,06378,CT,btrubiaart@gmail.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
JRR STORE LLC,LLC,Active,,1347441,2022-03-31,15 TURKEY PLAIN RD,BETHEL,United States,06801,CT,GENERALHELPCT@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Business to Business Electronic Markets (425110),425110.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
THE DAILY PURSUITS LLC,LLC,Active,,1347442,2022-03-31,63 WOODBRIDGE ROAD,BRISTOL,United States,06010,CT,Mark@thedailypursuits.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Family Clothing Stores (448140),448140.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
EHANA LLC,LLC,Active,,1347443,2022-03-31,99 HIGH ST STE 1002,BOSTON,United States,02110,MA,ADMIN@EHANA.COM,Foreign,2020-06-15,HI,HI,False,False,False,False,False,Custom Computer Programming Services (541511),541511.0,2021-11-10 00:08:44.2300000,,2020-06-01,EHANA LLC,United States,,"92-928 PALAILAI  STREET #76, KAPOLEI, HI, 96707, United States",92-928 PALAILAI  STREET #76,KAPOLEI,HI,96707,United States,"92-928 PALAILAI STREET #76, KAPOLEI, HI, 96707, United States",92-928 PALAILAI STREET #76,KAPOLEI,HI,96707,United States,,,,,,
24/7 MOVING LLC,LLC,Active,,1347444,2022-03-31,234 POPLAR ST.,NEW HAVEN,United States,06513,CT,Twentyfourseven@gmail.com,Domestic,2020-06-15,CT,Connecticut,False,False,True,False,False,Used Household and Office Goods Moving (484210),812990.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
NANO PAINTING LLC,LLC,Active,Annual report past due,1347448,2021-03-31,16 ALLEN PL,NEW HAVEN,United States,06512,CT,NANOPAINTINGLLC@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Painting and Wall Covering Contractors (238320),238320.0,2021-11-10 00:08:44.2300000,,,,,,,,,,,,,,,,,,,,,,,
KEYS TO PARADISE LLC,LLC,Active,,1347458,2022-03-31,4113 TOWN PLACE,MIDDLETOWN,United States,06457,CT,keystoparadise2020@gmail.com,Domestic,2020-06-15,CT,Connecticut,True,False,True,False,False,"General Freight Trucking, Local (484110)",484110.0,2021-11-10 00:08:44.7633333,,,,,,,,,,,,,,,,,,,,,,,
HOMESIDE AVE LLC,LLC,Active,Annual report past due,1347461,2021-03-31,425 KOSSUTH STREET,BRIDGEPORT,,06608,CT,,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:08:44.7633333,,,,,,,,,,,,,,,,,,,,,,,
TRANSATLANTIC RUG COMPANY LLC,LLC,Active,Annual report past due,1347462,2021-03-31,411 WEEKEEPEEMEE ROAD,WOODBURY,,06798,CT,ELLANALLENTDC@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Carpet and Rug Mills (314110),314110.0,2021-11-10 00:08:44.7633333,,,,,,,,,,,,,,,,,,,,,,,
ILLUMINATED AUTO DETAIL LLC,LLC,Active,Annual report past due,1347463,2021-03-31,32 WINDHAM ROAD,ENFIELD,United States,06082,CT,J.LAVOIE@MAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:44.7633333,,,,,,,,,,,,,,,,,,,,,,,
PEACHES AND CREAMS LLC,LLC,Dissolved,,1347464,2021-03-31,72 MEETINGHOUSE RIDGE APT 210,MERIDEN,United States,06450,CT,NUNEZNATALIE95@YAHOO.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,All Other General Merchandise Stores (452319),452319.0,2021-11-10 00:08:44.7633333,,,,,2021-03-29T00:00:00.000,,,,,,,,,,,,,,,,,,
KYRA'S SUN ON 6 LLC,LLC,Active,,1347465,2022-03-31,351 BOSTON POST ROAD,WINDHAM,United States,06256,CT,compliance@zenbusiness.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,"Cosmetics, Beauty Supplies, and Perfume Stores (446120)",446120.0,2021-11-10 00:08:44.7633333,,,,,,,,,,,,,,,,,,,,,,,
WIFIRE USA LLC,LLC,Active,,1347466,2022-03-31,12 WATER ST B4,MYSTIC,United States,06355,CT,compliance@zenbusiness.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,All Other Specialty Trade Contractors (238990),238990.0,2021-11-10 00:08:44.7633333,,,,,,,,,,,,,,,,,,,,,,,
KAY'S DOLL BOUTIQUE L.L.C.,LLC,Active,,1347467,2022-03-31,23 EUCLID STREET WEST,HARTFORD,United States,06112,CT,COMPLIANCE@ZENBUSINESS.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,"Cosmetics, Beauty Supplies, and Perfume Stores (446120)",446120.0,2021-11-10 00:08:44.7633333,,,,,,,,,,,,,,,,,,,,,,,
GET PONG LLC,LLC,Active,Annual report past due,1347468,2021-03-31,251 ROOSEVELT DRIVE,DERBY,United States,06418,CT,SALES@GETPONG.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,"Gift, Novelty, and Souvenir Stores (453220)",453220.0,2021-11-10 00:08:44.7633333,,,,,,,,,,,,,,,,,,,,,,,
"LIBERTY CEYLON TRADING, LLC",LLC,Active,,1347469,2022-03-31,70 SIVERMINE AVENUE,NORWALK,United States,06850,CT,MDRIYAZ.NIZAR@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,General Line Grocery Merchant Wholesalers (424410),,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
"HOMEBASE TECHNOLOGIES, LLC",LLC,Active,,1347470,2022-03-31,279 JUNE ROAD,GREENWICH,United States,06831,CT,MAC@HOMEBASETECHSOLUTIONS.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Other Direct Selling Establishments (454390),454390.0,2021-11-10 00:08:44.7800000,,,,,,,,,,,,,,,,,,,,,,,
"VIRTUAL HR SERVICES FOR SMALL BUSINESSES, LLC",LLC,Active,,1347471,2022-03-31,99 HITCHCOCK DRIVE,MERIDEN,United States,06450,CT,denisesands@virtualhrservicesforsmallbusinesses.com,Domestic,2020-06-15,CT,Connecticut,True,False,True,False,False,Human Resources Consulting Services (541612),,2021-11-10 00:08:44.7933333,,,,,,,,,,,,,,,,,,,,,,,
SIMPLY STRENGTH & CONDITIONING LLC,LLC,Active,,1347472,2022-03-31,5 ROBINSON DRIVE,STAMFORD,United States,06905,CT,Robbie@sherwoodfitness.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Fitness and Recreational Sports Centers (713940),713940.0,2021-11-10 00:08:44.7933333,,,,,,,,,,,,,,,,,,,,,,,
"3561 PONUS, LLC",LLC,Active,,1347535,2022-03-31,1135 PONUS RIDGE,NEW CANAAN,United States,06840,CT,allison@rms-companies.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),,2021-11-10 00:08:45.4666667,,,,,,,,,,,,,,,,,,,,,,,
EJG PIONEER LLC,LLC,Dissolved,,1347540,2021-03-31,3 PIONEER ROAD,WESTPORT,United States,06880,CT,J@JOSHGUTTMAN.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:08:45.4666667,,,,,2021-02-03T00:00:00.000,,,,,,,,,,,,,,,,,,
THE SUPA FOUNDATION INC,Non-Stock,Active,First report past due,1347541,2020-09-13,No information provided,,,,,PBS.FAROD@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,True,False,False,Child and Youth Services (624110),624110.0,2021-11-10 00:08:45.4666667,,,,,,,,,,,,,,,,,,,,,,,
RADIANT LIFE PSYCHOTHERAPY LLC,LLC,Active,,1347542,2022-03-31,360 BLOOMFIELD AVE SUITE 301,WINDSOR,United States,06095,CT,yvonne.sailorlpc@yahoo.com,Domestic,2020-06-15,CT,Connecticut,True,False,True,False,False,Offices of Mental Health Practitioners (except Physicians) (621330),621330.0,2021-11-10 00:08:45.4666667,,,,,,,,,,,,,,,,,,,,,,,
AVELI AESTHETICS LLC,LLC,Active,,1347596,2022-03-31,45 TUPELO PL,MIDDLETOWN,United States,06457,CT,brogers1007@yahoo.com,Domestic,2020-06-15,CT,Connecticut,True,False,True,False,False,"Cosmetics, Beauty Supplies, and Perfume Stores (446120)",446120.0,2021-11-10 00:08:46.0766667,,,,,,,,,,,,,,,,,,,,,,,
"LRRG OPS 1, LLC",LLC,Active,Annual report past due,1347600,2021-03-31,26 ALDER RD,SIMSBURY,United States,06070,CT,ROBGLISSMAN@MAC.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:08:46.1066667,,,,,,,,,,,,,,,,,,,,,,,
ANOINTED CUTS BARBERSHOP LLC,LLC,Active,,1347602,2022-03-31,552 FRANKLIN AVE,HARTFORD,United States,06114,CT,EVANG_MALCOLM@YAHOO.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Barber Shops (812111),812111.0,2021-11-10 00:08:46.1066667,,,,,,,,,,,,,,,,,,,,,,,
ALEXANDER PETERKIN ENTERPRISES LLC,LLC,Active,,1347641,2022-03-31,68 GEM AVENUE,BRIDGEPORT,United States,06606,CT,a.peterkin.ent@gmail.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Educational Support Services (611710),531390.0,2021-11-10 00:08:43.5133333,,,,,,,,,,,,,,,,,,,,,,,
LEHMAN DEVELOPMENT LLC,LLC,Active,,1347827,2022-03-31,283 SHIPPAN AVE,STAMFORD,United States,06902,CT,marianshaw@hotmail.com,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Residential Property Managers (531311),531311.0,2021-11-10 00:08:45.4833333,,,,,,,,,,,,,,,,,,,,,,,
NEW ENGLAND STONE SUPPLIERS LLC,LLC,Active,Annual report past due,1347892,2021-03-31,1 GALLOWS HILL RD,NEW MILFORD,,06776,CT,,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,"Brick, Stone, and Related Construction Material Merchant Wholesalers (423320)",423320.0,2021-11-10 00:08:46.1066667,,,,,,,,,,,,,,,,,,,,,,,
"BEALS ASSOCIATES, INC.",Stock,Active,,1347893,2022-06-15,2 PARK PLAZA SUITE 200,BOSTON,,02116,MA,LBEALS@BEALSASSOCIATES.COM,Foreign,2020-06-15,MA,MA,False,False,False,False,False,Engineering Services (541330),541330.0,2021-11-10 00:08:46.1066667,,2020-05-01,"BEALS ASSOCIATES, INC.",,,,,,,,,,,,,,,,,,,,
"KMS REALTY ENTERPRISES, LLC",LLC,Active,Annual report past due,1347894,2021-03-31,834 PLEASANT VALLEY ROAD,SOUTH WINDSOR,,06074,CT,TIMJEVANS1972@YAHOO.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:46.1066667,,,,,,,,,,,,,,,,,,,,,,,
NEW ENGLAND CONCIERGE SERVICE LLC,LLC,Active,Annual report past due,1347900,2021-03-31,70 RUSS STREET #C-25,HARTFORD,,06106,CT,BYRDBEBRA@AOL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:46.1066667,,,,,,,,,,,,,,,,,,,,,,,
"BEAUTIFUL LIFE ADULT HOME CARE SERVICES, LLC",LLC,Active,Annual report past due,1347914,2021-03-31,33 WOODSIDE DRIVE,WOODBRIDGE,,06525,CT,KANEVSKYMARK@GMAIL.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:43.4666667,,,,,,,,,,,,,,,,,,,,,,,
"HARKINS MANAGEMENT COMPANY, LLC",LLC,Active,Annual report past due,1347917,2021-03-31,54 BIG OAK RD,STAMFORD,,06903,CT,JHARKINS@DISTILLEDUSA.COM,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:08:43.4666667,,,,,,,,,,,,,,,,,,,,,,,
"LUCYS KIDS, LLC",LLC,Active,,1347918,2022-03-31,85 ATWATER STREET,WEST HAVEN,United States,06516,CT,candelli@sbcglobal.net,Domestic,2020-06-15,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:08:43.4666667,,,,,,,,,,,,,,,,,,,,,,,
