name,business_type,status,accountnumber,annual_report_due_date,billingstreet,billingcity,billingcountry,billingpostalcode,billingstate,business_email_address,citizenship,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,naics_code,naics_sub_code,create_dt,sub_status,dissolution_date,category_survey_email_address,began_transacting_in_ct,business_name_in_state_country,country_formation,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,billing_unit,total_authorized_shares,date_of_organization_meeting,reason_for_administrative,mailing_jurisdiction_3,office_jurisdiction_3,mailing_international_address
"IDLE WAYS, LLC",LLC,Active,1355191,2022-03-31,937 POST ROAD,FAIRFIELD,United States,06824,CT,tonyds2020@optimum.net,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Drinking Places (Alcoholic Beverages) (722410),722410.0,2021-11-10 00:12:41.0233333,,,,,,,,,,,,,,,,,,,,,,,,,
331-333 LENOX AVE LLC,LLC,Active,1355192,2021-03-31,331-333 LENOX AVE,BRIDGEPORT,United States,06605,CT,JASSBO@AOL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:12:41.0233333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
JCS CONSTRUCTION II LLC,LLC,Active,1355193,2021-03-31,181 WESTON ROAD,PLAINFIELD,United States,06374,CT,JCSCONSTRUCTION40@YAHOO.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:41.0233333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
Y& B LANDSCAPING & TREE SERVICES  LLC,LLC,Active,1355194,2022-03-31,3 WILLIAM ST,ANSONIA,United States,06401,CT,yecsonalvarado6@icloud.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Landscaping Services (561730),561730.0,2021-11-10 00:12:41.0233333,,,,,,,,,,,,,,,,,,,,,,,,,
DESIRED HEALTH & WELLNESS LLC,LLC,Active,1355195,2022-03-31,563 GOODALE HILL RD,GLASTONBURY,United States,06033,CT,desiredhealthwellness@gmail.com,Domestic,2020-08-17,CT,Connecticut,True,False,False,False,False,All Other Personal Services (812990),812990.0,2021-11-10 00:12:41.0233333,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOMERCH LLC,LLC,Active,1355197,2022-03-31,2389 MAIN ST. STE 100,GLASTONBURY,United States,06033,CT,eastern@northwestregisteredagent.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Other Services Related to Advertising (541890),,2021-11-10 00:12:41.0233333,,,,,,,,,,,,,,,,,,,,,,,,,
BELLA DAHLIA HAIR STUDIO LLC,LLC,Active,1355199,2022-03-31,596 WESTPORT AVE SUITE 708,NORWALK,United States,06851,CT,belladahlia.salon@gmail.com,Domestic,2020-08-17,CT,Connecticut,True,False,True,False,False,Beauty Salons (812112),812112.0,2021-11-10 00:12:42.0233333,,,,,,,,,,,,,,,,,,,,,,,,,
WEHA CANDLE COMPANY LLC,LLC,Active,1355200,2021-03-31,8 THE GREEN SUITE A,DOVER,United States,19901,DE,INFO@WEHACANDLECOMPANY.COM,Foreign,2020-08-17,DE,DE,False,False,False,False,False,,,2021-11-10 00:12:42.0233333,Annual report past due,,,2020-08-21,WEHA CANDLE COMPANY LLC,United States,,,,,,,,,,,,,,,,,,,
KIM'S HOME BAKES LLC,LLC,Active,1355201,2021-03-31,41 MOUNT PLEASANT ST,DERBY,United States,06418,CT,KIMSHOMEBAKES@YAHOO.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:42.0233333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"MSVP, LLC",LLC,Active,1355203,2021-03-31,240D NORWICH-WESTERLY RD,NORTH STONINGTON,United States,06359,CT,SULLIVAN1709@SBCGLOBAL.NET,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Nonresidential Property Managers (531312),531312.0,2021-11-10 00:12:42.0233333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"HHD, LLC",LLC,Active,1355204,2022-03-31,41 GARDEN GATE,FARMINGTON,United States,06032,CT,c.roux@outlook.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Other Scientific and Technical Consulting Services (541690),541690.0,2021-11-10 00:12:42.0233333,,,,,,,,,,,,,,,,,,,,,,,,,
"BLUE HERON TECHNOLOGY, LLC",LLC,Active,1355205,2022-03-31,41 GARDEN GATE,FARMINGTON,United States,06032,CT,c.roux@outlook.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Other Scientific and Technical Consulting Services (541690),541690.0,2021-11-10 00:12:42.0233333,,,,,,,,,,,,,,,,,,,,,,,,,
BRODY EXCELSIOR STERLING LLC,LLC,Active,1355206,2022-03-31,306 STEARNS RD,MANSFIELD CENTER,United States,06250,CT,paul@brodyexcelsior.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,"Corporate, Subsidiary, and Regional Managing Offices (551114)",551114.0,2021-11-10 00:12:42.0233333,,,,,,,,,,,,,,,,,,,,,,,,,
THE OG COLLECTION LLC,LLC,Active,1355209,2021-03-31,153 OBERLIN RD,HAMDEN,United States,06514,CT,THE.OUTFIT.GURU1@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,True,False,True,False,False,Clothing Accessories Stores (448150),448150.0,2021-11-10 00:12:42.0233333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
COASTAL MASONRY LLC,LLC,Active,1355210,2021-03-31,301 EAST STREET,SOUTHINGTON,United States,06489-4026,CT,COASTALMASONRYCT@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Masonry Contractors (238140),238140.0,2021-11-10 00:12:42.0233333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
BAGRE FLOORING LLC,LLC,Dissolved,1355212,2021-03-31,21 BENHAM ST APT G,BRISTOL,United States,06010,CT,LISBETHPESANTES19@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,True,False,False,False,False,Flooring Contractors (238330),238330.0,2021-11-10 00:12:42.0233333,,2021-02-03T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,
GENOA PROPERTIES LLC,LLC,Active,1355213,2022-03-31,20 CHURCH STREET,PLANTSVILLE,United States,06479,CT,compliance@zenbusiness.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Offices of Real Estate Agents and Brokers (531210),531210.0,2021-11-10 00:12:42.0233333,,,,,,,,,,,,,,,,,,,,,,,,,
HEALING ARTS AND PHYSICAL THERAPY LLC,LLC,Active,1355214,2022-03-31,6 BARN HILL LANE,SEYMOUR,United States,06483,CT,tkielbon@gmail.com,Domestic,2020-08-17,CT,Connecticut,True,False,False,False,False,"Offices of Physical, Occupational and Speech Therapists, and Audiologists (621340)",,2021-11-10 00:12:42.0233333,,,,,,,,,,,,,,,,,,,,,,,,,
"CASANA CARE, INC.",Stock,Active,1355215,2022-08-17,150 METRO PARK SUITE A,ROCHESTER,United States,14623,NY,rgilbert@casanacare.com,Foreign,2020-08-17,DE,DE,False,False,False,False,False,Research and Development in Biotechnology (except Nanobiotechnology) (541714),541714.0,2021-11-10 00:12:42.0233333,,,,2020-08-03,"CASANA CARE, INC.",,,,,,,,,,,,,,,,,,,,
STORM AKIMA LLC,LLC,Active,1355216,2022-03-31,2389 MAIN ST. STE 100,GLASTONBURY,United States,06033,CT,eastern@northwestregisteredagent.com,Domestic,2020-08-17,CT,Connecticut,True,False,False,False,False,Internet Publishing and Broadcasting and Web Search Portals (519130),,2021-11-10 00:12:42.7133333,,,,,,,,,,,,,,,,,,,,,,,,,
SARGENTI ARCHITECTS P.C.,Stock,Active,1355219,2021-08-17,461 FROM ROAD 2ND FLOOR,PARAMUS,United States,07652,NJ,SSCHULWEIS@SARGARCH.COM,Foreign,2020-08-17,NJ,NJ,False,False,False,False,False,Architectural Services (541310),541310.0,2021-11-10 00:12:42.7133333,Annual report past due,,,2020-08-17,SARGENTI ARCHITECTS P.C.,United States,,,,,,,,,,,,,,,,,,,
"FBS, LLC",LLC,Active,1355220,2022-03-31,859 EAST MAIN STREET,BRIDGEPORT,United States,06608,CT,kgruder@goldgru.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),,2021-11-10 00:12:42.7133333,,,,,,,,,,,,,,,,,,,,,,,,,
JMM BUILDERS LLC,LLC,Active,1355224,2021-03-31,44 ABBEY LN 4117,DANBURY,United States,06810-5239,CT,BARBARA@MIRANTEAGENCY.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Residential Remodelers (236118),236118.0,2021-11-10 00:12:42.7300000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
FIRST PEAK LLC,LLC,Active,1355225,2022-03-31,425 MAIN STREET,MIDDLETOWN,United States,06457,CT,zacharyrkushner@gmail.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Commercial and Institutional Building Construction (236220),236220.0,2021-11-10 00:12:42.7300000,,,,,,,,,,,,,,,,,,,,,,,,,
"KETAMINE CENTER OF GREATER HARTFORD, LLC",LLC,Active,1355226,2022-03-31,"302 WEST MAIN STREET, SUITE 153",AVON,United States,06001,CT,grosenfeld@greaterhartfordketamine.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Offices of Physicians (except Mental Health Specialists) (621111),621111.0,2021-11-10 00:12:42.7300000,,,,,,,,,,,,,,,,,,,,,,,,,
MELNYKM LLC,LLC,Active,1355227,2021-03-31,17 WORTH ST,BRIDGEPORT,United States,06810,CT,MISHA_MELNYK@YAHOO.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Finish Carpentry Contractors (238350),238350.0,2021-11-10 00:12:42.7300000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
COIMBRA CARPENTRY LLC,LLC,Active,1355228,2021-03-31,97 WESTVILLE AVE,DANBURY,United States,06810,CT,DEBLARA5@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Flooring Contractors (238330),238330.0,2021-11-10 00:12:42.7300000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
WHITE ROSE CAPITAL LLC,LLC,Active,1355229,2021-03-31,14 WOODCLIFF DRIVE,SIMSBURY,United States,06070,CT,WHITEROSECAPITAL@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,True,False,True,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:12:42.7300000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
ANEELA 3 LLC,LLC,Active,1355230,2022-03-31,2 MAIN ST,MERIDEN,United States,06451,CT,RASHIDCB2014@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Gasoline Stations with Convenience Stores (447110),447110.0,2021-11-10 00:12:42.7300000,,,,,,,,,,,,,,,,,,,,,,,,,
ANTILEE TRUCKING LLC,LLC,Active,1355231,2022-03-31,129 EDGEWOOD ST,HARTFORD,United States,06112,CT,antileetruckingllc@yahoo.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,"General Freight Trucking, Long-Distance, Truckload (484121)",484121.0,2021-11-10 00:12:42.7300000,,,,,,,,,,,,,,,,,,,,,,,,,
59 UNCAS ROAD LLC,LLC,Active,1355232,2021-03-31,164 EDDY LANE,NEWINGTON,United States,06111,CT,03LUZRAMOS@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,True,False,True,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:12:42.7300000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
TRINITY CANINE LLC,LLC,Active,1355234,2022-03-31,115 ARDEN ROAD,TRUMBULL,United States,06611,CT,compliance@zenbusiness.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Pet Care (except Veterinary) Services (812910),812910.0,2021-11-10 00:12:42.7300000,,,,,,,,,,,,,,,,,,,,,,,,,
HUSTLE ASSIST PRAYER LLC,LLC,Active,1355235,2021-03-31,92 SPRING STREET,MERIDEN,United States,06451,CT,MONEV2017@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Other Clothing Stores (448190),448190.0,2021-11-10 00:12:43.3700000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
168 HOT STONE SPA LLC,LLC,Dissolved,1355236,2021-03-31,1306 BOSTON POST RD,MADISON,United States,06443,CT,MING.ACCTAX@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,True,False,True,False,False,All Other Personal Services (812990),812990.0,2021-11-10 00:12:43.3700000,,2021-04-12T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,
"ECOMMERCE CLUB, LLC",LLC,Dissolved,1355237,2021-03-31,13 AMUNDSEN STREET,NORWALK,United States,06855,CT,ECOMMERCECLUB9@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Electronic Shopping and Mail-Order Houses (454110),454110.0,2021-11-10 00:12:43.3700000,,2021-07-26T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,
"CAPITOL FUNDING GROUP, INC.",Stock,Active,1355239,2022-08-17,475 PARK AVENUE SOUTH 23RD FLOOR,NEW YORK,United States,10016,NY,DP@PARKINSURANCECO.COM,Foreign,2020-08-17,NY,NY,False,False,False,False,False,Sales Financing (522220),522220.0,2021-11-10 00:12:43.3700000,,,,2020-08-17,"CAPITOL FUNDING GROUP, INC.",United States,,,,,,,,,,,,,,,,,,,
HARVEST PUBLISHING LLC,LLC,Active,1355240,2021-03-31,18 SCHOOLHOUSE LANDING,EAST GRANBY,United States,06026,CT,SCOTTROHRS@ICLOUD.COM,Domestic,2020-08-17,CT,Connecticut,True,False,False,False,False,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures (711410)",711410.0,2021-11-10 00:12:43.3700000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
18 BRADLEY LLC,LLC,Dissolved,1355241,2021-03-31,36 CHURCH LANE,WESTPORT,United States,06880,CT,KEVIN@KLRAKIN.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:43.3700000,,2021-05-04T00:00:00.000,,,,,,,,,,,,,,,,,,,,,,,
LISBOA SERVICES LLC,LLC,Active,1355242,2021-03-31,16 MYRTLE AVENUE,DANBURY,United States,06810,CT,XANADUJK@AOL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:43.3700000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"SIMCO MEDICAL, LLC",LLC,Active,1355243,2021-03-31,3 LEGHORN LANE,CROMWELL,,06416,CT,SIMMY0011@HOTMAIL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:43.3700000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
MY FUTURE PURPOSE LLC,LLC,Active,1355244,2022-03-31,2389 MAIN ST. STE 100,GLASTONBURY,United States,06033,CT,eastern@registeredagentsinc.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Human Resources Consulting Services (541612),,2021-11-10 00:12:43.3700000,,,,,,,,,,,,,,,,,,,,,,,,,
RODYBEN7 CONSTRUCTION LLC,LLC,Active,1355245,2021-03-31,129 HOMESTEAD AVE,NAUGATUCK,,06770,CT,RODRIGUEZJAIRO335@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:12:43.3700000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
ROLON LIQUORS LLC,LLC,Active,1355246,2021-03-31,127 ZION ST,HARTFORD,United States,06106,CT,ROLONLIQUORS@YAHOO.COM,Domestic,2020-08-17,CT,Connecticut,False,False,True,False,False,Drinking Places (Alcoholic Beverages) (722410),722410.0,2021-11-10 00:12:43.3700000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
BRICK BABY LLC,LLC,Active,1355247,2021-03-31,67 BRISTOL ST,NEW HAVEN,United States,06511,CT,BRICKBABY3X@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Apparel Accessories and Other Apparel Manufacturing (315990),315990.0,2021-11-10 00:12:43.3700000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
CIRCUS SPLENDIFEROUS LLC,LLC,Active,1355248,2022-03-31,60 COLONIAL RD,STAMFORD,United States,06906,CT,circussplendiferous@gmail.com,Foreign,2020-08-17,GA,GA,False,False,False,False,False,Other Performing Arts Companies (711190),711190.0,2021-11-10 00:12:43.3700000,,,,2020-09-01,CIRCUS SPLENDIFEROUS LLC,United States,"309 STURGES RD, FORTSON, GA, 31808, United States",309 STURGES RD,FORTSON,GA,31808,United States,"309 STURGES RD, FORTSON, GA, 31808, United States",309 STURGES RD,FORTSON,GA,31808,United States,,,,,,,
PAPER TRAILS LLC,LLC,Active,1355249,2021-03-31,37 FOUNTAIN TER,NEW HAVEN,United States,06515,CT,PAPERTRAILSCT@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,True,False,True,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:12:43.3700000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
K&K ROADSIDE ASSISTANCE LLC,LLC,Active,1355250,2021-03-31,1399 STATE STREET,NEW HAVEN,United States,06511,CT,KIVINDA.E.KALEKYE@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,True,False,True,False,False,,,2021-11-10 00:12:43.3700000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
L&J NAILS LLC,LLC,Active,1355251,2021-03-31,9 FOXON BLVD,EAST HAVEN,United States,06513,CT,LANDJNAILS@ICLOUD.COM,Domestic,2020-08-17,CT,Connecticut,True,False,False,False,False,Nail Salons (812113),812113.0,2021-11-10 00:12:43.3700000,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
NEW HOME CONSTRUCTION SERVICES LLC,LLC,Active,1355253,2021-03-31,63 BELMONT CIR APT C,DANBURY,United States,06810,CT,SENECA.BUSINESS@YAHOO.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Drywall and Insulation Contractors (238310),238310.0,2021-11-10 00:12:43.9933333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
COOLIE'S BASKETBALL CENTER LLC,LLC,Active,1355254,2021-03-31,44 CHAPMAN AVE,WATERBURY,United States,06710,CT,COOLIESBASKETBALL@YAHOO.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Sports Teams and Clubs (711211),711211.0,2021-11-10 00:12:43.9933333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
ELITE NUTRITION LLC,LLC,Active,1355255,2022-03-31,31 MAIN STREET,CENTERBROOK,United States,06409,CT,elitenutritionct@gmail.com,Domestic,2020-08-17,CT,Connecticut,True,False,False,False,False,Limited-Service Restaurants (722513),722513.0,2021-11-10 00:12:43.9933333,,,,,,,,,,,,,,,,,,,,,,,,,
BEACHSHORE ASSOCIATES INC.,Stock,Active,1355256,2020-11-15,No information provided,,,,,GOMEZACCOUNTING@MSN.COM,Domestic,2020-08-17,CT,Connecticut,True,False,True,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:12:43.9933333,First report past due,,,,,,,,,,,,,,,,,,,2000.0,,,,,
"YESTHATSHERCRAFTS, LLC",LLC,Active,1355257,2022-03-31,24222 TOWN WALK DRIVE,HAMDEN,United States,06518,CT,yesthatshercrafts@gmail.com,Domestic,2020-08-17,CT,Connecticut,True,False,True,False,False,All Other General Merchandise Stores (452319),452319.0,2021-11-10 00:12:43.9933333,,,,,,,,,,,,,,,,,,,,,,,,,
HYDE PARK PROPERTY MANAGEMENT LLC,LLC,Active,1355258,2022-03-31,89 ARBOR CROSSING,EAST LYME,United States,06333,CT,erin.weedon@gmail.com,Domestic,2020-08-17,CT,Connecticut,True,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:12:43.9933333,,,,,,,,,,,,,,,,,,,,,,,,,
SHIV 620 LLC,LLC,Active,1355259,2021-03-31,146 CHURCH STREET,PUTNAM,United States,06260,CT,PRAKASHCHAVDACPA@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Convenience Stores (445120),445120.0,2021-11-10 00:12:43.9933333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
YUMMY BREW COFFEE LLC,LLC,Active,1355260,2022-03-31,1158 HARTFORD TPKE UNIT 22,VERNON ROCKVILLE,United States,06066,CT,yummybrewcoffee@gmail.com,Domestic,2020-08-17,CT,Connecticut,False,False,True,False,False,Electronic Shopping and Mail-Order Houses (454110),454110.0,2021-11-10 00:12:43.9933333,,,,,,,,,,,,,,,,,,,,,,,,,
"MJI SALES, LLC",LLC,Active,1355261,2022-03-31,33 HONEYSUCKLE DRIVE,NORWALK,United States,06851,CT,mji2192@gmail.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,2021-11-10 00:12:43.9933333,,,,,,,,,,,,,,,,,,,,,,,,,
HOPE PROFESSIONAL SERVICES LLC,LLC,Active,1355262,2021-03-31,357 BRITTANY FARMS ROAD SUITE 321,NEW BRITAIN,United States,06053,CT,TUTU_OJENIYI@YAHOO.COM,Domestic,2020-08-17,CT,Connecticut,True,False,False,False,False,Offices of Mental Health Practitioners (except Physicians) (621330),621330.0,2021-11-10 00:12:43.9933333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
CHRISTIAN JAVIER SANCHEZ BRITO LLC,LLC,Active,1355263,2021-03-31,6 PARK PL,DANBURY,United States,06810,CT,ESTEVEZKATIUSCA@GMAIL.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Painting and Wall Covering Contractors (238320),238320.0,2021-11-10 00:12:43.9933333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"SPORTS CONSTRUCTION OF CONNECTICUT, LLC",LLC,Active,1355264,2021-03-31,5 GLEN BROOK ROAD,BERLIN,United States,06037,CT,KCAP@SCSSPORTSLLC.COM,Domestic,2020-08-17,CT,Connecticut,True,False,False,False,False,All Other Specialty Trade Contractors (238990),238990.0,2021-11-10 00:12:43.9933333,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"SERVION TITLE, INC.",Stock,Active,1355265,2022-08-17,500 MAIN STREET SUITE 210,NEW BRIGHTON,United States,55112,MN,COMPLIANCE@MYSERVION.COM,Foreign,2020-08-17,MN,MN,False,False,False,False,False,Title Abstract and Settlement Offices (541191),541191.0,2021-11-10 00:12:43.9933333,,,,2020-10-01,"SERVION TITLE, INC.",United States,,,,,,,,,,,,,,,,,,,
"MCT ASSOCIATES, LLC",LLC,Active,1355266,2022-03-31,111 OLD POST ROAD,FAIRFIELD,United States,06824,CT,mike@tetreau.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Administrative Management and General Management Consulting Services (541611),541611.0,2021-11-10 00:12:43.9933333,,,,,,,,,,,,,,,,,,,,,,,,,
J&J WELDING & FABRICATION LLC,LLC,Active,1355267,2022-03-31,16 ALEXANDRIA DRIVE,WINSTED,United States,06063,CT,COMPLIANCE@ZENBUSINESS.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Welding and Soldering Equipment Manufacturing (333992),333992.0,2021-11-10 00:12:43.9933333,,,,,,,,,,,,,,,,,,,,,,,,,
"ULYSSE ENTERPRISES, LLC",LLC,Active,1355268,2022-03-31,30 LINCOLN STREET,HARTFORD,United States,06106,CT,judith.benaca97@gmail.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Other Chemical and Allied Products Merchant Wholesalers (424690),424690.0,2021-11-10 00:12:43.9933333,,,,,,,,,,,,,,,,,,,,,,,,,
H & H TRADING LLC,LLC,Active,1355269,2022-03-31,680 HOPE STREET UNIT 11,STAMFORD,United States,06907,CT,hhtrading@optimum.net,Domestic,2020-08-17,CT,Connecticut,False,False,True,False,False,Industrial Machinery and Equipment Merchant Wholesalers (423830),423830.0,2021-11-10 00:12:43.9933333,,,,,,,,,,,,,,,,,,,,,,,,,
"PIKLYS, LLC.",LLC,Active,1355270,2022-03-31,1907 MAIN STREET,STRATFORD,United States,06615,CT,yvlainepaul@gmail.com,Domestic,2020-08-17,CT,Connecticut,True,False,True,False,False,"Beer, Wine, and Liquor Stores (445310)",722511.0,2021-11-10 00:12:44.6966667,,,,,,,,,,,,,,,,,,,,,,,,,
"MASSIS 3D PRINTING, LLC",LLC,Active,1355271,2022-03-31,99 COLEMAN ROAD,MANCHESTER,United States,06042,CT,compliance@zenbusiness.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Commercial Printing (except Screen and Books) (323111),323111.0,2021-11-10 00:12:44.6966667,,,,,,,,,,,,,,,,,,,,,,,,,
MINDLESS THOUGHTS LLC,LLC,Active,1355272,2021-03-31,63 ADMIRAL ST,NEW HAVEN,United States,06511,CT,THOUGHTS_MINDLESS@YAHOO.COM,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Men's Clothing Stores (448110),448110.0,2021-11-10 00:12:44.6966667,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
CUATRO SEASONS LLC,LLC,Active,1355273,2021-03-31,25 CLOVERDALE DRIVE,EAST HARTFORD,United States,06118,CT,INFO@CUATROSEASONS.COM,Domestic,2020-08-17,CT,Connecticut,True,False,True,False,False,Women's Clothing Stores (448120),448120.0,2021-11-10 00:12:44.6966667,Annual report past due,,,,,,,,,,,,,,,,,,,,,,,,
"KEHAYIAS LANDSCAPING, LLC",LLC,Active,1355274,2022-03-31,100 NOOKS HILL ROAD,CROMWELL,United States,06416,CT,jkehayias15@yahoo.com,Domestic,2020-08-17,CT,Connecticut,False,False,False,False,False,Landscaping Services (561730),561730.0,2021-11-10 00:12:44.6966667,,,,,,,,,,,,,,,,,,,,,,,,,
