name,business_type,status,accountnumber,annual_report_due_date,began_transacting_in_ct,billingstreet,billingcity,billingcountry,billingpostalcode,billingstate,business_email_address,business_name_in_state_country,citizenship,country_formation,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,naics_code,naics_sub_code,create_dt,dissolution_date,sub_status,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,total_authorized_shares,category_survey_email_address,billing_unit,date_of_organization_meeting,mailing_jurisdiction_3,office_jurisdiction_3
"P.A. FERRARO LANDSCAPING, INC.",Stock,Active,1370694,2021-12-16,2020-12-16,61 HARVEST DRIVE,BREWSTER,,10509,NY,PAFERRAROLANDSCAPINGINC@YAHOO.COM,"P.A. FERRARO LANDSCAPING, INC.",Foreign,,2020-12-16,NY,NY,False,False,False,False,False,,,2021-11-10 00:13:02.4500000,,Annual report due,,,,,,,,,,,,,,,,,,
BARBER BULL LLC,LLC,Active,1370696,2021-03-31,,676 FOXON RD,EAST HAVEN,,06513,CT,JJ1DD1BB1@GMAIL.COM,,Domestic,,2020-12-16,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:13:02.4500000,,Annual report past due,,,,,,,,,,,,,,,,,,
"MMDP VENTURES, LLC",LLC,Active,1370698,2022-03-31,,PO BX 67,WEATOGUE,United States,06089,CT,mattcmorris@gmail.com,,Domestic,,2020-12-16,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),,2021-11-10 00:13:02.4500000,,,,,,,,,,,,,,,,,,,,
S. C. DURBOIS LLC,LLC,Active,1370700,2021-03-31,,15 TENNYSON DRIVE,GRANBY,,06035,CT,SCDURBOIS@GMAIL.COM,,Domestic,,2020-12-16,CT,Connecticut,False,False,False,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:13:02.4500000,,Annual report past due,,,,,,,,,,,,,,,,,,
"EDGEWATER HILL ASSOCIATION, INC.",Non-Stock,Active,1370701,2021-12-16,,10 EDGEWATER CIRCLE SUITE 2,EAT HAMPTON,,06424,CT,,,Domestic,,2020-12-16,CT,Connecticut,False,False,False,False,False,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) (813990)",813990.0,2021-11-10 00:13:02.4500000,,Annual report due,,,,,,,,,,,,,,,,,,
LIPPINCOTT BROTHERS PROPERTIES LLC,LLC,Active,1370705,2022-03-31,2020-10-27,116 S MELVILLE AVE,TAMPA,United States,33606,FL,lipbros@gmail.com,LIPPINCOTT BROTHERS PROPERTIES LLC,Foreign,United States,2020-12-16,FL,FL,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:13:02.4500000,,,"116 S MELVILLE AVE, TAMPA, FL, 33606,",116 S MELVILLE AVE,TAMPA,FL,33606.0,,"116 S MELVILLE AVE, TAMPA, FL, 33606, United States",116 S MELVILLE AVE,TAMPA,FL,33606.0,United States,,,,,,
UNCOMPLICATED WEAR LLC,LLC,Active,1370012,2021-03-31,,528 NOBLE AVE APT 3,BRIDGEPORT,United States,06608,CT,UNCOMPLICATEDWEAR21@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,True,False,False,False,False,Family Clothing Stores (448140),448140.0,2021-11-10 00:13:01.8266667,,Annual report past due,,,,,,,,,,,,,,,,,,
ODYSSEY NH LLC,LLC,Dissolved,1370013,2021-03-31,,25 SPRINGSIDE AVENUE OFFICE,NEW HAVEN,United States,06515,CT,AHASTON@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:13:01.8266667,2021-01-15T00:00:00.000,,,,,,,,,,,,,,,,,,,
CULTIVO FARM COLLECTIVE LLC,LLC,Active,1370021,2021-03-31,,1204 MAIN STREET #745,BRANFORD,United States,06405,CT,BROOKLYNYOUNG247@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Other Aquaculture (112519),112519.0,2021-11-10 00:13:01.8266667,,Annual report past due,,,,,,,,,,,,,,,,,,
"DALY FINE ART, LLC",LLC,Active,1370022,2022-03-31,,1 HARBOR POINT ROAD #1200,STAMFORD,United States,06902,CT,doug@dalyfineart.com,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Electronic Shopping and Mail-Order Houses (454110),453920.0,2021-11-10 00:13:01.8266667,,,,,,,,,,,,,,,,,,,,
BRETT AUSTIN MARKETING LLC,LLC,Active,1370023,2022-03-31,,2389 MAIN ST. STE 100,GLASTONBURY,United States,06033,CT,eastern@northwestregisteredagent.com,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Marketing Consulting Services (541613),541613.0,2021-11-10 00:13:01.8433333,,,,,,,,,,,,,,,,,,,,
FACE THE CLIMB LLC,LLC,Active,1370024,2022-03-31,,105 MILL ROCK ROAD,HAMDEN,United States,06517,CT,jen@facetheclimb.com,,Domestic,,2020-12-17,CT,Connecticut,True,False,False,False,False,Fitness and Recreational Sports Centers (713940),713940.0,2021-11-10 00:13:01.8433333,,,,,,,,,,,,,,,,,,,,
"HEALTHCARE STAFFING PROFESSIONALS, INC.",Stock,Active,1370027,2021-12-17,2020-12-17,19528 VENTURA BLVD #632,TARZANA,United States,91356,CA,DOCUMENTS@INCORP.COM,"HEALTHCARE STAFFING PROFESSIONALS, INC.",Foreign,United States,2020-12-17,CA,CA,False,False,False,False,False,Temporary Help Services (561320),561320.0,2021-11-10 00:13:01.8433333,,Annual report due,,,,,,,,,,,,,,,,,,
B2C MARKETING LLC,LLC,Active,1370029,2021-03-31,,293 GLENBROOK ROAD,STAMFORD,United States,06906,CT,OSCAR.ENRIQUEZ3.14@ICLOUD.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,True,False,False,Marketing Consulting Services (541613),541613.0,2021-11-10 00:13:01.8433333,,Annual report past due,,,,,,,,,,,,,,,,,,
ATLAS MEDICAL LLC,LLC,Active,1370030,2022-03-31,,1 HARBOR POINT 2103,STAMFORD,United States,06902,CT,dannyrdries@gmail.com,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers (423450)",423450.0,2021-11-10 00:13:01.8433333,,,,,,,,,,,,,,,,,,,,
TINY BLESSINGS CT FAMILY DAYCARE LLC,LLC,Active,1370031,2021-03-31,,12 CONNER DRIVE,MIDDLETOWN,United States,06457-4172,CT,FOXYLEIDY@YAHOO.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Child Day Care Services (624410),624410.0,2021-11-10 00:13:01.8433333,,Annual report past due,,,,,,,,,,,,,,,,,,
BREAKFAST CONNECTION OF NORTH HAVEN INC,Stock,Active,1370032,2021-03-17,,No information provided,,,,,OFFICE@ACCESSCONSULTINGUSA.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,True,False,False,All Other Specialty Food Stores (445299),445299.0,2021-11-10 00:13:01.8433333,,First report past due,,,,,,,,,,,,,100.0,,,,,
KILLA CAT ENT LLC,LLC,Active,1370033,2021-03-31,,389 MYRTLE AVE,BRIDGEPORT,United States,06604,CT,KILLACATENT22@ICLOUD.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:13:01.8433333,,Annual report past due,,,,,,,,,,,,,,,,,,
RIVER CITY ROLL LLC,LLC,Active,1370034,2021-03-31,2020-01-06,939 MYERS ST.,RICHMOND,United States,23230,VA,ROB@RIVERCITYROLL.COM,RIVER CITY ROLL LLC,Foreign,United States,2020-12-17,VA,VA,False,False,False,False,False,Bowling Centers (713950),713950.0,2021-11-10 00:13:01.8433333,,Annual report past due,"939 MYERS ST., RICHMOND, VA, 23230, United States",939 MYERS ST.,RICHMOND,VA,23230.0,United States,"939 MYERS ST., RICHMOND, VA, 23230, United States",939 MYERS ST.,RICHMOND,VA,23230.0,United States,,,,,,
ROYALMEMOIRE LLC,LLC,Active,1370035,2022-03-31,,295 Center RD SUITE 132,EASTON,United States,06612,CT,help@royalmemoire.com,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Children's and Infants' Clothing Stores (448130),,2021-11-10 00:13:01.8433333,,,,,,,,,,,,,,,,,,,,
LOUD SURFACE LLC,LLC,Active,1370037,2021-03-31,,14 CENTRAL AVE 3FL APT6,WATERBURY,United States,06702,CT,LOUDSURFACELLC@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Musical Groups and Artists (711130),711130.0,2021-11-10 00:13:01.8433333,,Annual report past due,,,,,,,,,,,,,,,,,,
BLUTY KIDS INC,B Corp,Active,1370038,2021-03-17,,No information provided,,,,,JESUSURENA88@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Children's and Infants' Clothing Stores (448130),448130.0,2021-11-10 00:13:01.8433333,,First report past due,,,,,,,,,,,,,100.0,,,,,
MAI PEN RAI LLC,LLC,Active,1370044,2022-03-31,,178 SQUAW LN,GUILFORD,United States,06437,CT,g8g3@comcast.net,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Other Scientific and Technical Consulting Services (541690),541690.0,2021-11-10 00:13:01.8433333,,,,,,,,,,,,,,,,,,,,
MCNEIL HEALTHCARE PACKAGING L.L.C.,LLC,Active,1370045,2021-03-31,2021-01-01,5 SAW MILL ROAD,WEST HAVEN,United States,06516,CT,MANAGER@MCNEILHEALTHCARE.COM,"MCNEIL HEALTHCARE, L.L.C.",Foreign,United States,2020-12-17,NJ,NJ,False,False,False,False,False,Surgical Appliance and Supplies Manufacturing (339113),339113.0,2021-11-10 00:13:01.8433333,,Annual report past due,"2220 LANDMARK PLACE UNIT 4, MANASQUAN, NJ, 08736, United States",2220 LANDMARK PLACE UNIT 4,MANASQUAN,NJ,8736.0,United States,"2220 LANDMARK PLACE UNIT 4, MANASQUAN, NJ, 08736, United States",2220 LANDMARK PLACE UNIT 4,MANASQUAN,NJ,8736.0,United States,,,,,,
NORMAL HUMAN PEOPLE INC.,Stock,Active,1370046,2021-12-17,2021-01-04,9255 W. SUNSET BLVD STE 1010,WEST HOLLYWOOD,United States,90069,CA,BHABER@ARTISTSFINANCIAL.COM,NORMAL HUMAN PEOPLE INC.,Foreign,United States,2020-12-17,CA,CA,False,False,False,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:13:01.8433333,,Annual report due,,,,,,,,,,,,,,,,,,
"JEFFREY J GLAVIN DDS, INC",Stock,Withdrawn,1370048,2021-12-17,2020-07-13,300 HEBRON AVE STE 300,GLASTONBURY,,06033-2176,CT,MENTALFLOSS85@YAHOO.COM,"JEFFREY J GLAVIN DDS, INC",Foreign,,2020-12-17,MA,MA,False,False,False,False,False,Offices of Dentists (621210),621210.0,2021-11-10 00:13:01.8433333,,Annual report due,,,,,,,,,,,,,,,,,,
"APEX MECHANICAL SERVICES, LLC",LLC,Active,1370049,2022-03-31,2020-12-17,48 OLD REED ROAD,MONSON,United States,01057,MA,marie.auclair@apexmechne.com,"APEX MECHANICAL SERVICES, LLC",Foreign,United States,2020-12-17,MA,MA,False,False,False,False,False,"Plumbing, Heating, and Air-Conditioning Contractors (238220)",238220.0,2021-11-10 00:13:01.8433333,,,"48 OLD REED ROAD, MONSON, MA, 01057, United States",48 OLD REED ROAD,MONSON,MA,1057.0,United States,"48 OLD REED ROAD, MONSON, MA, 01057, United States",48 OLD REED ROAD,MONSON,MA,1057.0,United States,,,,,,
"TARGET RISK SERVICES, LLC",LLC,Active,1370050,2021-03-31,,1266 E MAIN STREET SUITE 700R,STAMFORD,United States,06902,CT,PHILIPMHARRIS33@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:13:01.8433333,,Annual report past due,,,,,,,,,,,,,,,,,,
"CBVO ASSOCIATION, LLC",LLC,Active,1370057,2022-03-31,,8 CAULKINS ROAD,NORWICH,United States,06360,CT,sandman.ct1@gmail.com,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Other Spectator Sports (711219),711219.0,2021-11-10 00:13:01.8433333,,,,,,,,,,,,,,,,,,,,
"CHARITY HOME, LLC",LLC,Active,1370058,2021-03-31,,515 CENTERPOINT DRIVE,MIDDLETOWN,United States,06457,CT,CHARITYHOMELLC@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,True,False,True,True,False,Other Community Housing Services (624229),624229.0,2021-11-10 00:13:01.8433333,,Annual report past due,,,,,,,,,,,,,,,,,,
HAY ZB I LLC,LLC,Active,1370059,2022-03-31,2020-12-18,161 LONG NECK POINT ROAD,DARIEN,United States,06820,CT,mac.brighton@outlook.com,HAY ZB I LLC,Foreign,United States,2020-12-17,DE,DE,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:13:01.8433333,,,"C/O THE CORPORATION TRUST COMPANY CORP. TRUST CENTER, 1209 ORANGE STREET, WILMINGTON, DE, 19801, United States","C/O THE CORPORATION TRUST COMPANY CORP. TRUST CENTER, 1209 ORANGE STREET",WILMINGTON,DE,19801.0,United States,"C/O THE CORPORATION TRUST COMPANY CORP. TRUST CENTER, 1209 ORANGE STREET, WILMINGTON, DE, 19801, United States","C/O THE CORPORATION TRUST COMPANY CORP. TRUST CENTER, 1209 ORANGE STREET",WILMINGTON,DE,19801.0,United States,,,,,,
HAY ZB II LLC,LLC,Active,1370063,2022-03-31,2020-12-18,161 LONG NECK POINT ROAD,DARIEN,United States,06820,CT,mac.brighton@outlook.com,HAY ZB II LLC,Foreign,United States,2020-12-17,DE,DE,False,False,False,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:13:01.8433333,,,"C/O THE CORPORATION TRUST COMPANY CORP. TRUST CENTER, 1209 ORANGE STREET, WILMINGTON, DE, 19801, United States","C/O THE CORPORATION TRUST COMPANY CORP. TRUST CENTER, 1209 ORANGE STREET",WILMINGTON,DE,19801.0,United States,"C/O THE CORPORATION TRUST COMPANY CORP. TRUST CENTER, 1209 ORANGE STREET, WILMINGTON, DE, 19801, United States","C/O THE CORPORATION TRUST COMPANY CORP. TRUST CENTER, 1209 ORANGE STREET",WILMINGTON,DE,19801.0,United States,,,,,,
"MUNICH REINSURANCE AMERICA, INC.",Stock,Active,1370064,2021-12-17,2020-12-17,555 COLLEGE ROAD EAST,PRINCETON,United States,08550-5241,NJ,JSANFILIPPO@MUNICHRE.COM,"MUNICH REINSURANCE AMERICA, INC.",Foreign,United States,2020-12-17,DE,DE,False,False,False,False,False,Reinsurance Carriers (524130),524130.0,2021-11-10 00:13:01.8433333,,Annual report due,,,,,,,,,,,,,,,,,,
"TESTA BOOKS, LLC",LLC,Active,1370067,2022-03-31,,77 SHERWOOD DRIVE,EAST HARTFORD,United States,06108,CT,testadev@comcast.net,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Book Stores (451211),451211.0,2021-11-10 00:13:01.8433333,,,,,,,,,,,,,,,,,,,,
"PAYROLL CONNECTIONS, LLC",LLC,Active,1370068,2022-03-31,,"50 FOUNDERS PLAZA, SUITE 303",EAST HARTFORD,United States,06108,CT,jolie@accounting-connections.com,,Domestic,,2020-12-17,CT,Connecticut,True,False,False,False,False,Payroll Services (541214),541214.0,2021-11-10 00:13:01.8433333,,,,,,,,,,,,,,,,,,,,
OPEN LENSE P&I LLC,LLC,Active,1370070,2021-03-31,,83 SHARON STREET,HARTFORD,United States,06112,CT,OATMICHELLE@YAHOO.COM,,Domestic,,2020-12-17,CT,Connecticut,True,False,True,False,False,"Photography Studios, Portrait (541921)",541921.0,2021-11-10 00:13:01.8433333,,Annual report past due,,,,,,,,,,,,,,,,,,
STEAM 2 CLEAN LLC,LLC,Active,1370071,2021-03-31,,1266 E MAIN ST STE 700R,STAMFORD,United States,06902,CT,ADMIN@STEAM2CLEAN.US,,Domestic,,2020-12-17,CT,Connecticut,False,False,True,False,False,Carpet and Upholstery Cleaning Services (561740),561740.0,2021-11-10 00:13:01.8433333,,Annual report past due,,,,,,,,,,,,,,,,,,
"CTBRIDE.COM, LLC",LLC,Active,1370073,2021-03-31,,474 N MAIN ST,SOUTHINGTON,United States,06489,CT,JOHNDOMINELLO9@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Internet Publishing and Broadcasting and Web Search Portals (519130),519130.0,2021-11-10 00:13:01.8433333,,Annual report past due,,,,,,,,,,,,,,,,,,
C&K ELECTRICAL LLC,LLC,Active,1370074,2022-03-31,,419 LEVITA RD,LEBANON,United States,06249,CT,ktcwikla@yahoo.com,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Electrical Contractors and Other Wiring Installation Contractors (238210),238210.0,2021-11-10 00:13:01.8433333,,,,,,,,,,,,,,,,,,,,
HEADSTART WARRANTY GROUP LLC,LLC,Active,1370075,2022-03-31,2021-01-30,14875 LANDMARK BLVD SUITE 108,DALLAS,United States,75254,TX,sandra.maeder@y2yc.com,HEADSTART WARRANTY GROUP LLC,Foreign,United States,2020-12-17,NV,NV,False,False,False,False,False,All Other Insurance Related Activities (524298),524298.0,2021-11-10 00:13:01.8433333,,,"401 RYLAND STREET SUITE 200-A, RENO, NV, 89502, United States",401 RYLAND STREET SUITE 200-A,RENO,NV,89502.0,United States,"401 RYLAND STREET SUITE 200-A, RENO, NV, 89502, United States",401 RYLAND STREET SUITE 200-A,RENO,NV,89502.0,United States,,,,,,
"MARSHALL PROPERTY GROUP, LLC",LLC,Active,1370076,2022-03-31,,108 HARNESS DR.,MERIDEN,United States,06450,CT,altmarshall90@gmail.com,,Domestic,,2020-12-17,CT,Connecticut,True,False,True,False,False,Lessors of Residential Buildings and Dwellings (531110),531110.0,2021-11-10 00:13:01.8433333,,,,,,,,,,,,,,,,,,,,
ELYSE B LLC,LLC,Active,1370077,2022-03-31,,191 W NORWALK RD,NORWALK,United States,06850,CT,elyse.gaumer@gmail.com,,Domestic,,2020-12-17,CT,Connecticut,True,False,False,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:13:01.8433333,,,,,,,,,,,,,,,,,,,,
CT FOOD LOVERS LLC,LLC,Active,1370078,2021-03-31,,125 OLD GATE LN.,MILFORD,United States,06460,CT,SOCIAL@GONATION.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Internet Publishing and Broadcasting and Web Search Portals (519130),519130.0,2021-11-10 00:13:01.8433333,,Annual report past due,,,,,,,,,,,,,,,,,,
KATAMAR LLC,LLC,Active,1370079,2021-03-31,,6 DOREL TERRACE,ANSONIA,United States,06401-3347,CT,MK.DCZAMBIA@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,,,2021-11-10 00:13:01.8433333,,Annual report past due,,,,,,,,,,,,,,,,,,
GRATITUDE HOMECARE LLC,LLC,Active,1370080,2021-03-31,2021-03-01,140 E RIDGEWOOD AVE SUITE415,PARAMUS,United States,07652,NJ,JELA@GRATITUDEHOMECARENJ.COM,GRATITUDE HOMECARE LLC,Foreign,United States,2020-12-17,NJ,NJ,False,False,False,False,False,Home Health Care Services (621610),621610.0,2021-11-10 00:13:01.8433333,,Annual report past due,"140 E RIDGEWOOD AVE SUITE415, PARAMUS, NJ, 07652, United States",140 E RIDGEWOOD AVE SUITE415,PARAMUS,NJ,7652.0,United States,"140 E RIDGEWOOD AVE SUITE415, PARAMUS, NJ, 07652, United States",140 E RIDGEWOOD AVE SUITE415,PARAMUS,NJ,7652.0,United States,,,,,,
"EDUCATION BRANDS, LLC",LLC,Active,1370081,2022-03-31,2020-12-17,9620 EXECUTIVE CENTER DRIVE N STE 200,ST. PETERSBURG,United States,33702,FL,MARY.PETZEN@COMMUNITYBRANDS.COM,"EDUCATION BRANDS, LLC",Foreign,United States,2020-12-17,DE,DE,False,False,False,False,False,"All Other Professional, Scientific, and Technical Services (541990)",541990.0,2021-11-10 00:13:01.8433333,,,"1209 ORANGE STREET, WILMINGTON, DE, 19801, United States",1209 ORANGE STREET,WILMINGTON,DE,19801.0,United States,"1209 ORANGE STREET, WILMINGTON, DE, 19801, United States",1209 ORANGE STREET,WILMINGTON,DE,19801.0,United States,,,,,,
SHOPTHETRENDBLOG LLC,LLC,Active,1370086,2021-03-31,,13 COB DR,WESTPORT,United States,06880,CT,MORGANRICHLIN@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Internet Publishing and Broadcasting and Web Search Portals (519130),519130.0,2021-11-10 00:13:01.8566667,,Annual report past due,,,,,,,,,,,,,,,,,,
K.O. TRANSPORTATION LLC,LLC,Active,1370087,2021-03-31,,11 W ROOSEVELT DR,ANSONIA,United States,06401,CT,MARVINKELLYIII@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,"General Freight Trucking, Long-Distance, Truckload (484121)",484121.0,2021-11-10 00:13:01.8566667,,Annual report past due,,,,,,,,,,,,,,,,,,
EZDETANGLER BRUSH LLC,LLC,Active,1370088,2021-03-31,,"23 GIRARD AVENUE, APT. A5",HARTFORD,United States,06105,CT,SHAJARIM.DASTAGIR@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Electronic Shopping and Mail-Order Houses (454110),454110.0,2021-11-10 00:13:01.8566667,,Annual report past due,,,,,,,,,,,,,,,,,,
HUNTER BALLAD LLC,LLC,Active,1370089,2021-03-31,,243 SHERMAN AVENUE,NEW HAVEN,United States,06511,CT,HUNNERCHRISTIAN4@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,True,False,False,"Independent Artists, Writers, and Performers (711510)",711510.0,2021-11-10 00:13:01.8566667,,Annual report past due,,,,,,,,,,,,,,,,,,
DCI TECH SUPPORT LLC,LLC,Active,1370090,2021-03-31,,383 DENSLOW HILL RD.,HAMDEN,United States,06514,CT,DDRAUGHN@DCITECHSUPPORT.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Computer Systems Design Services (541512),541512.0,2021-11-10 00:13:01.8566667,,Annual report past due,,,,,,,,,,,,,,,,,,
AJ21 TRANSPORTATION INC.,Stock,Active,1370091,2021-03-17,,No information provided,,,,,STATEEXPRESS.FORMS@GMAIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,"General Freight Trucking, Long-Distance, Truckload (484121)",484121.0,2021-11-10 00:13:01.8566667,,First report past due,,,,,,,,,,,,,100.0,,,,,
CARLA ALEXANDRA LLC,LLC,Active,1370092,2022-03-31,,139 BIRDSEYE ROAD,FARMINGTON,United States,06032,CT,itscarlalexa@gmail.com,,Domestic,,2020-12-17,CT,Connecticut,True,False,False,False,False,All Other Support Services (561990),561990.0,2021-11-10 00:13:01.8566667,,,,,,,,,,,,,,,,,,,,
"GAINE TECHNOLOGY, LLC",LLC,Active,1370093,2022-03-31,2021-01-01,3889 LONG ST SUITE 201,SAN LUIS OBISPO,United States,93401,CA,grant.trexler@gainesolutions.com,"GAINE TECHNOLOGY, LLC",Foreign,United States,2020-12-17,CA,CA,False,False,False,False,False,Other Computer Related Services (541519),541519.0,2021-11-10 00:13:01.8566667,,,"3889 LONG ST SUITE 201, SAN LUIS OBISPO, CA, 93401, United States",3889 LONG ST SUITE 201,SAN LUIS OBISPO,CA,93401.0,United States,"3889 LONG ST SUITE 201, SAN LUIS OBISPO, CA, 93401, United States",3889 LONG ST SUITE 201,SAN LUIS OBISPO,CA,93401.0,United States,,,,,,
RNT ENTERPRISE LLC,LLC,Active,1370094,2021-03-31,,2389 MAIN ST STE 100,GLASTONBURY,United States,06033,CT,RENEWALS@VEIL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Offices of Other Holding Companies (551112),551112.0,2021-11-10 00:13:01.8566667,,Annual report past due,,,,,,,,,,,,,,,,,,
"TRYON CONSTRUCTION,LLC",LLC,Active,1370095,2022-03-31,,1364 TRYON ST,SOUTH GLASTONBURY,United States,06073,CT,tgilbert@tristarct.com,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,All Other Specialty Trade Contractors (238990),238990.0,2021-11-10 00:13:01.8566667,,,,,,,,,,,,,,,,,,,,
SPC LLC,LLC,Active,1370096,2022-03-31,,86 NORTH SOUND BEACH AVENUE,RIVERSIDE,United States,06878,CT,davidglenn@connectedincorporated.com,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,All Other Information Services (519190),,2021-11-10 00:13:01.8566667,,,,,,,,,,,,,,,,,,,,
WE NEED A CFO LLC,LLC,Active,1370097,2022-03-31,,12 MARGERIE VIEW DR,DANBURY,United States,06811,CT,info@weneedacfo.com,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,"All Other Professional, Scientific, and Technical Services (541990)",,2021-11-10 00:13:01.8566667,,,,,,,,,,,,,,,,,,,,
392 WASHINGTON STREET MIDDLETOWN LLC,LLC,Active,1370099,2021-03-31,,392 WASHINGTON STREET,MIDDLETOWN,United States,06457,CT,JENNIFER.SUCCI@ROOTCENTER.ORG,,Domestic,,2020-12-17,CT,Connecticut,False,False,False,False,False,Other Activities Related to Real Estate (531390),531390.0,2021-11-10 00:13:01.8566667,,Annual report past due,,,,,,,,,,,,,,,,,,
OLD GREENWICH DELI LLC,LLC,Active,1370100,2021-03-31,,1380 EAST PUTNAM AVENUE,OLD GREENWICH,United States,06870,CT,SERVICE@ZURITAFINANCIAL.COM,,Domestic,,2020-12-17,CT,Connecticut,False,False,True,False,False,Limited-Service Restaurants (722513),722513.0,2021-11-10 00:13:01.8566667,,Annual report past due,,,,,,,,,,,,,,,,,,
