name,business_type,status,sub_status,accountnumber,annual_report_due_date,billingstreet,billingcity,billingpostalcode,billingstate,business_email_address,citizenship,date_registration,formation_place,state_or_territory_formation,woman_owned_organization,veteran_owned_organization,minority_owned_organization,org_owned_by_person_s_with,organization_is_lgbtqi_owned,reason_for_administrative,create_dt,billingcountry,naics_code,naics_sub_code,category_survey_email_address,total_authorized_shares,began_transacting_in_ct,business_name_in_state_country,country_formation,mailing_jurisdiction_address,mailing_jurisdiction_2,mailing_jurisdiction,mailing_jurisdiction_1,mailing_jurisdiction_4,mailing_jurisdiction_country,office_jurisdiction_address,office_jurisdiction_2,office_jurisdiction,office_jurisdiction_1,office_jurisdiction_4,office_in_jurisdiction_country,billing_unit,dissolution_date,mailing_address,date_of_organization_meeting,mailing_international_address
MASTERFOODS LLC,LLC,Active,Ready for dissolution,1327637,2020-03-31,1141 TOLLAND TURNPIKE,MANCHESTER,06042,CT,PARADISEMANCHESTER@GMAIL.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.0900000,United States,,,,,,,,,,,,,,,,,,,,,,,,
NORTHEAST HARDWARE PLUS CORP,Stock,Active,Annual report due,1327642,2021-11-15,212A WHITE STREET,DANBURY,06810,CT,rich.nehardwareplus@gmail.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.0900000,United States,Hardware Merchant Wholesalers (423710),423710.0,,200.0,,,,,,,,,,,,,,,,,,,,
"KANGAL, LLC",LLC,Active,Ready for dissolution,1327649,2020-03-31,111 ELM STREET,WEST HAVEN,06516,CT,AHMET-KANGAL@HOTMAIL.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.0900000,,,,,,,,,,,,,,,,,,,,,,,,,
"HTA-2080 WHITNEY MOB, LLC",LLC,Active,,1327650,2022-03-31,16435 N. SCOTTSDALE ROAD SUITE 320,SCOTTSDALE,85254,AZ,lindsaycdebaca@htareit.com,Foreign,2019-11-15,DE,DE,False,False,False,False,False,,2021-11-10 00:10:36.0900000,United States,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),531120.0,,,2019-12-01,"HTA-2080 WHITNEY MOB, LLC",United States,"1209 ORANGE STREET, WILMINGTON, DE, 19801,",1209 ORANGE STREET,WILMINGTON,DE,19801,,"1209 ORANGE STREET, WILMINGTON, DE, 19801, United States",1209 ORANGE STREET,WILMINGTON,DE,19801,United States,,,,,
TOP MECHANICALS LLC,LLC,Active,Ready for dissolution,1327652,2020-03-31,9 ALEXANDER DR.,BROOKFIELD,06804,CT,TOPMECHANICALSLLC@GMAIL.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.0900000,United States,,,,,,,,,,,,,,,,,,,,,,,,
JT CATERING SERVICES LLC,LLC,Active,,1327653,2022-03-31,3 SNIPSIC VIEW HTS.,ELLINGTON,06029,CT,mdeveau@persano.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.0900000,United States,Full-Service Restaurants (722511),722511.0,,,,,,,,,,,,,,,,,,,,,,
AVON CENTRAL LLC,LLC,Active,,1327654,2022-03-31,43 W MAIN ST,AVON,06001,CT,avoncentralop@gmail.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.0900000,United States,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),531120.0,,,,,,,,,,,,,,,,,,,,,,
REIGNING INK LLC,LLC,Active,,1327656,2022-03-31,97 OLD COUNTY ROAD,WINDSOR LOCKS,06096,CT,Michellegriggssingh@gmail.com,Domestic,2019-11-15,CT,Connecticut,True,False,True,False,False,,2021-11-10 00:10:36.1366667,United States,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures (711410)",711410.0,,,,,,,,,,,,,,,,,,,,,,
BRIDGE LEASING LLC,LLC,Active,Ready for dissolution,1327658,2020-03-31,51 GREAT HILL ROAD,NAUGATUCK,06770,CT,MRBUB@AOL.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,,,,,,,,,,,,,,,,,,,,,,,,,
"HTA-2200 WHITNEY MOB, LLC",LLC,Active,,1327659,2022-03-31,16435 N. SCOTTSDALE ROAD SUITE 320,SCOTTSDALE,85254,AZ,lindsaycdebaca@htareit.com,Foreign,2019-11-15,DE,DE,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),531120.0,,,2019-12-01,"HTA-2200 WHITNEY MOB, LLC",United States,"1209 ORANGE STREET, WILMINGTON, DE, 19801,",1209 ORANGE STREET,WILMINGTON,DE,19801,,"1209 ORANGE STREET, WILMINGTON, DE, 19801, United States",1209 ORANGE STREET,WILMINGTON,DE,19801,United States,,,,,
"GRAVEL PIT SOLAR II, LLC",LLC,Active,,1327660,2022-03-31,1166 AVENUE OF THE AMERICAS NINTH FLOOR,NEW YORK,10036,NY,legal-admin@world.deshaw.com,Foreign,2019-11-15,DE,DE,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,Solar Electric Power Generation (221114),221114.0,,,2019-11-14,"GRAVEL PIT SOLAR II, LLC",United States,"C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE STREET, WILMINGTON, DE, 19801, United States",C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE STREET,WILMINGTON,DE,19801,United States,"C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE STREET, WILMINGTON, DE, 19801, United States",C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE STREET,WILMINGTON,DE,19801,United States,,,,,
KFB SHWA LLC,LLC,Active,Ready for dissolution,1327661,2020-03-31,"2150 POST ROAD, SUITE 402",FAIRFIELD,06824,CT,EFILE1234@INCFILE.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,United States,,,,,,,,,,,,,,,,,,,,,,,,
POINT BARBERSHOP LLC,LLC,Active,Ready for dissolution,1327662,2020-03-31,108 CONNECTICUT AVE,NORWALK,06854,CT,ANTHONY@DURANGOAGENCY.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,United States,,,,,,,,,,,,,,,,,,,,,,,,
YOGA WITH WHITNEY LLC,LLC,Dissolved,,1327663,2022-03-31,84 BURNING TREE ROAD,GREENWICH,06830,CT,yogawithwhitney@gmail.com,Domestic,2019-11-15,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,Other Personal Care Services (812199),812199.0,,,,,,,,,,,,,,,,,,,2021-09-02T00:00:00.000,,,
LITTLE BEAR AUDIO LLC,LLC,Active,,1327664,2022-03-31,1 SAW MILL HILL RD,RIDGEFIELD,06877,CT,ian@littlebearaudio.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,Other Sound Recording Industries (512290),512290.0,,,,,,,,,,,,,,,,,,,,,,
"INFRALINX CAPITAL PARTNERS, LLC",LLC,Active,Ready for dissolution,1327665,2020-03-31,115 EAST PUTNAM AVENUE,GREENWICH,06830,CT,,Foreign,2019-11-15,DE,DE,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,,,,,,2019-11-13,"INFRALINX CAPITAL PARTNERS, LLC",,"C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE, WILMINGTON, DE, 19808,",C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE,WILMINGTON,DE,19808,,"C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE, WILMINGTON, DE, 19808,",C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE,WILMINGTON,DE,19808,,,,,,
EASY AUTO LLC,LLC,Active,Ready for dissolution,1327666,2020-03-31,34 LINCOLN AVE,DANBURY,06810,CT,EDAFIESCHI@GMAIL.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,United States,,,,,,,,,,,,,,,,,,,,,,,,
GUNVOR LTD,Stock,Active,Annual report due,1327667,2021-11-15,80-84 RUE DU RHONE,GENEVA,1204,,vasso.papalli@gunvorgroup.com,Foreign,2019-11-15,CHE,CHE,False,False,False,False,False,,2021-11-10 00:10:36.1366667,CHE,Wholesale Trade Agents and Brokers (425120),425120.0,,,2019-11-01,GUNVOR LTD,CHE,,,,,,,,,,,,,,,,,
ESSEX INDOOR GOLF CENTER LLC,LLC,Active,,1327668,2022-03-31,23 SAYBROOK ROAD SUITE 5,ESSEX,06426,CT,charger@essexindoorgolf.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,All Other Amusement and Recreation Industries (713990),,,,,,,,,,,,,,,,,,,,,,,
UA RVK COMPANY LLC,LLC,Active,Ready for dissolution,1327669,2020-03-31,14 N TAYLOR AVE APT.1-6,NORWALK,06854,CT,NGAV2465@GMAIL.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,United States,,,,,,,,,,,,,,,,,,,,,,,,
"GLANBIA FOODS, INC.",Stock,Active,,1327670,2022-11-15,121 4TH AVENUE S.,TWIN FALLS,83301,ID,govdocs@corpcreations.com,Foreign,2019-11-15,ID,ID,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,Dairy Product (except Dried or Canned) Merchant Wholesalers (424430),424430.0,,,2019-11-15,"GLANBIA FOODS, INC.",United States,,,,,,,,,,,,,,,,,
MT. POCONO TWO CHESHIRE LLC,LLC,Active,Ready for dissolution,1327671,2020-03-31,300 TICE BOULEVARD SUITE 315,WOODCLIFF LAKES,07677,NJ,EOCONNOR@PKFOD.COM,Foreign,2019-11-15,DE,DE,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1366667,,,,,,2019-11-12,MT. POCONO TWO CHESHIRE LLC,,,,,,,,,,,,,,,,,,
GPC SOLAR CONTROL WINDOW TINTING LLC,LLC,Active,Annual report past due,1327672,2021-03-31,28 N MAIN STREET,BRANFORD,06405,CT,dhyder@l-hcpas.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1366667,United States,All Other Automotive Repair and Maintenance (811198),811198.0,,,,,,,,,,,,,,,,,,,,,,
TITANIUM CORE FIRM LLC,LLC,Active,Ready for dissolution,1327673,2020-03-31,3947 PARK AVENUE,FAIRFIELD,06825,CT,BECKY@TITANIUMCOREFIRM.COM,Domestic,2019-11-15,CT,Connecticut,True,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1700000,United States,,,,,,,,,,,,,,,,,,,,,,,,
"MSJCS HOLDINGS, LLC",LLC,Active,Ready for dissolution,1327674,2020-03-31,761 MAIN AVENUE SUITE 200,NORWALK,06851,CT,MLEONDIRES@RMACT.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1700000,United States,,,,,,,,,,,,,,,,,,,,,,,,
HMTPOINTSOLUTIONS LLC,LLC,Active,Annual report past due,1327675,2021-03-31,6A SHERMAN AVE,GREENWICH,06830,CT,HMTPOINTSOLUTIONS@GMAIL.COM,Domestic,2019-11-15,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,Other Computer Related Services (541519),541519.0,,,,,,,,,,,,,,,,,,,,,,
GOBLIN WORX LEATHER COMPANY LLC,LLC,Active,,1327676,2022-03-31,31 HIGH STREET,CLINTON,06413,CT,Goblinworxleather@gmail.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,All Other Leather Good and Allied Product Manufacturing (316998),316998.0,,,,,,,,,,,,,,,,,,,,,,
SMOKING MIRROR PHOTO BOOTH LLC,LLC,Active,Ready for dissolution,1327677,2020-03-31,161 GRANNIS ST,EAST HAVEN,06513,CT,RODRI_JASON@YAHOO.COM,Domestic,2019-11-15,CT,Connecticut,False,False,True,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1700000,United States,,,,,,,,,,,,,,,,,,,,,,,,
"TONY'S THYME, LLC",LLC,Active,Ready for dissolution,1327678,2020-03-31,374 NEW BRITAIN AVE,ROCKY HILL,06067,CT,,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1700000,,,,,,,,,,,,,,,,,,,,,,,,,
"SEA FEVER CHARTERS, LLC",LLC,Active,,1327679,2022-03-31,7 IVY COTTAGE LANE,KILLINGWORTH,06419,CT,marta@lll-legal.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,All Other Amusement and Recreation Industries (713990),713990.0,,,,,,,,,,,,,,,,,,,,,,
REGIONAL SCHOOL DISTRICT 13 SPECIAL EDUCATION PARENT TEACHER ORGANIZATION INC,Non-Stock,Active,First report due,1327682,2021-11-15,No information provided,,,,,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,,,,,,,,,,,,,,,,,,,,,,,,,
VINTAGE471 LLC,LLC,Active,,1327683,2022-03-31,471 MAIN STREET,OAKVILLE,06779,CT,info@rekaby1040.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,All Other Miscellaneous Ambulatory Health Care Services (621999),,,,,,,,,,,,,,,,,,,,,,,
"ALLIED ENERGY SERVICES, INC.",Stock,Active,,1327686,2022-08-21,101 Merritt 7,NORWALK,06851,CT,RHARVEY@ALLIEDENERGYSERVICESINC.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,Other Scientific and Technical Consulting Services (541690),541690.0,,20000.0,,,,,,,,,,,,,,,,Suite 300,,,,
"NORTHERN BOUND K9, LLC",LLC,Active,Annual report past due,1327687,2021-03-31,100 PINEBROOK ROAD,COLCHESTER,06415,CT,jenniferl.spence@icloud.com,Domestic,2019-11-15,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,Pet Care (except Veterinary) Services (812910),812910.0,,,,,,,,,,,,,,,,,,,,,,
"CATOONAH PROPERTY, LLC",LLC,Active,,1327688,2022-03-31,200 UMPAWAUG ROAD,REDDING,06896,CT,knapptree@sbcglobal.net,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.1700000,United States,Lessors of Residential Buildings and Dwellings (531110),531110.0,,,,,,,,,,,,,,,,,,,,,,
CEDAR RIDGE INVESTMENT GROUP LLC,LLC,Active,Ready for dissolution,1327689,2020-03-31,60 GILLETT STREET SUITE 203,HARTFORD,06105,CT,JUAN@CAPITOLSOLUTION.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.1700000,United States,,,,,,,,,,,,,,,,,,,,,,,,
MCHEFF LLC,LLC,Active,,1327691,2022-03-31,61 WETMORE AVENUE,WINSTED,06098,CT,sean.patrick.mcglynn@gmail.com,Domestic,2019-11-15,CT,Connecticut,True,False,True,False,False,,2021-11-10 00:10:36.6833333,United States,Lessors of Residential Buildings and Dwellings (531110),531110.0,,,,,,,,,,,,,,,,,,,,,,
"VIRTUA ENTERPRISES, LLC",LLC,Withdrawn,,1327692,2021-03-31,17470 NORTH PACESETTER WAY,SCOTTSDALE,85255,AZ,Compliancemail@cscinfo.com,Foreign,2019-11-15,AZ,AZ,False,False,False,False,False,,2021-11-10 00:10:36.6833333,United States,Professional Employer Organizations (561330),561330.0,,,2019-12-01,"VIRTUA ENTERPRISES, LLC",United States,"17470 NORTH PACESETTER WAY, SCOTTSDALE, AZ, 85255, United States",17470 NORTH PACESETTER WAY,SCOTTSDALE,AZ,85255,United States,"17470 NORTH PACESETTER WAY, SCOTTSDALE, AZ, 85255, United States",17470 NORTH PACESETTER WAY,SCOTTSDALE,AZ,85255,United States,,,,,
HEADCLICKS E-COMMERCE LLC,LLC,Active,Ready for dissolution,1327693,2020-03-31,243 TRESSER BLVD.,STAMFORD,06901,CT,,Foreign,2019-11-15,DE,DE,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.6833333,,,,,,2019-11-12,HEADCLICKS E-COMMERCE LLC,,"251 LITTLE FALLS DRIVE, WILMINGTON, DE, 19808,",251 LITTLE FALLS DRIVE,WILMINGTON,DE,19808,,"251 LITTLE FALLS DRIVE, WILMINGTON, DE, 06901,",251 LITTLE FALLS DRIVE,WILMINGTON,DE,06901,,,,,,
CTSA PROPERTIES LLC,LLC,Active,Ready for dissolution,1327694,2020-03-31,45 ASPETUCK FALLS,FAIRFIELD,06824,CT,KAR@WINDSONGBRANDS.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.6833333,,,,,,,,,,,,,,,,,,,,,,,,,
SANDRA RICO LLC,LLC,Active,Ready for dissolution,1327695,2020-03-31,893 CONGRESS AVE,NEW HAVEN,06519,CT,,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.6833333,,,,,,,,,,,,,,,,,,,,,,,,,
VICTOR GOMEZ LLC,LLC,Active,Ready for dissolution,1327696,2020-03-31,140 WHITING ST,PLAINVILLE,06602,CT,,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.6833333,,,,,,,,,,,,,,,,,,,,,,,,,
"IVYREHAB GUILFORD, LLC",LLC,Active,Annual report past due,1327697,2021-03-31,1311 MAMARONECK AVENUE SUITE 140,WHITE PLAINS,10605,NY,sop@cogencyglobal.com,Foreign,2019-11-15,DE,DE,False,False,False,False,False,,2021-11-10 00:10:36.6833333,United States,"Offices of Physical, Occupational and Speech Therapists, and Audiologists (621340)",621340.0,,,2019-11-15,"IVYREHAB GUILFORD, LLC",United States,"850 NEW BURTON ROAD SUITE 201, DOVER, DE, 19904, United States",850 NEW BURTON ROAD SUITE 201,DOVER,DE,19904,United States,"850 NEW BURTON ROAD SUITE 201, DOVER, DE, 19904, United States",850 NEW BURTON ROAD SUITE 201,DOVER,DE,19904,United States,,,,,
"PECO PALLET, INC.",Stock,Active,Annual report past due,1327698,2020-11-15,50 S BUCKHOUT ST STE 301,IRVINGTON,10533,NY,CCARBON@PEEOPALLET.COM,Foreign,2019-11-15,DE,DE,False,False,False,False,False,,2021-11-10 00:10:36.6833333,,,,,,2019-11-01,"PECO PALLET, INC.",,,,,,,,,,,,,,,,,,
"IVYREHAB NORWALK, LLC",LLC,Active,Annual report past due,1327699,2021-03-31,1311 MAMARONECK AVENUE SUITE 140,WHITE PLAINS,10605,NY,sop@cogencyglobal.com,Foreign,2019-11-15,DE,DE,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,"Offices of Physical, Occupational and Speech Therapists, and Audiologists (621340)",621340.0,,,2019-11-15,"IVYREHAB NORWALK, LLC",United States,"850 NEW BURTON ROAD SUITE 201, DOVER, DE, 19904, United States",850 NEW BURTON ROAD SUITE 201,DOVER,DE,19904,United States,"850 NEW BURTON ROAD SUITE 201, DOVER, DE, 19904, United States",850 NEW BURTON ROAD SUITE 201,DOVER,DE,19904,United States,,,,,
CONTES RISTORANTE LLC,LLC,Active,Annual report past due,1327700,2021-03-31,1573 BOSTON POST RD,MILFORD,06460,CT,contesristorante@gmail.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,Full-Service Restaurants (722511),,,,,,,,,,,,,,,,,,,,,,,
FOOTCATCHERS LLC,LLC,Active,Annual report past due,1327701,2021-03-31,12 BELLAWOOD DRIVE,ENFIELD,06082,CT,ct-reports@statefilings.in,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,All Other Amusement and Recreation Industries (713990),713990.0,,,,,,,,,,,,,,,,,,,,,,
MADE OFFICES CT LLC,LLC,Active,,1327702,2022-03-31,2071 FLATBUSH AVE SUITE 77,BROOKLYN,11234,NY,MENACHEMTHURM@GMAIL.COM,Domestic,2019-11-15,NY,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,Lessors of Other Real Estate Property (531190),531190.0,,,,,,,,,,,,,,,,,,,,,,
SAFI PROPERTIES LI LLC,LLC,Active,Ready for dissolution,1327703,2020-03-31,137 MASTIC BLVD E,SHIRLEY,11967,NY,SHAHIM.SAFI@LIVE.COM,Foreign,2019-11-15,NY,NY,False,False,False,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7000000,United States,,,,,2019-11-29,SAFI PROPERTIES LI LLC,United States,"137 MASTIC BLVD E, SHIRLEY, NY, 11967, United States",137 MASTIC BLVD E,SHIRLEY,NY,11967,United States,"137 MASTIC BLVD E, SHIRLEY, NY, 11967, United States",137 MASTIC BLVD E,SHIRLEY,NY,11967,United States,,,,,
"CONNECTICUT 360 INSURANCE AGENCY, LLC",LLC,Dissolved,Annual report past due,1327705,2021-03-31,"20 CHURCH STREET, MEZZANINE LEVEL",HARTFORD,06103,CT,kmartin@ct360.net,Domestic,2019-11-15,CT,Connecticut,False,False,True,False,False,,2021-11-10 00:10:36.7000000,United States,Insurance Agencies and Brokerages (524210),524210.0,,,,,,,,,,,,,,,,,,,2021-09-18T00:00:00.000,,,
"DUNGEON AUTO SALES, LLC",LLC,Active,Ready for dissolution,1327706,2020-03-31,59 OLD BROADWAY EAST,NORTH HAVEN,06473,CT,DUNGEONAUTOSALES1@GMAIL.COM,Domestic,2019-11-15,CT,Connecticut,True,False,True,False,False,Failure to file Annual Report,2021-11-10 00:10:36.7000000,United States,,,,,,,,,,,,,,,,,,,,,,,,
"J & E LAND HOLDINGS, LLC",LLC,Active,,1327707,2022-03-31,107 MEADOW ROAD,RIVERSIDE,06878,CT,jamesomstrom@gmail.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7000000,United States,Lessors of Residential Buildings and Dwellings (531110),531110.0,,,,,,,,,,,,,,,,,,,,,,
RIAS LOGISTIC GROUP LLC,LLC,Dissolved,,1327709,2020-03-31,832 BEDFORD STREET,STAMFORD,06901,CT,FUEL922@GMAIL.COM,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7300000,United States,,,,,,,,,,,,,,,,,,,,,2021-03-25T00:00:00.000,,,
OAKIE LLC,LLC,Active,,1327710,2022-03-31,437 NAUBUC AVE. 107,GLASTONBURY,06033,CT,allison@cttrialfirm.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7300000,United States,Lessors of Residential Buildings and Dwellings (531110),531110.0,,,,,,,,,,,,,,,,,,,,,,
"BAYWATER 34 OKHS, LLC",LLC,Active,,1327711,2022-03-31,C/O BAYWATER PROPERTIES 1019 POST ROAD,DARIEN,06820,CT,meagan.grillo@gmail.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7300000,United States,Lessors of Other Real Estate Property (531190),531190.0,,,,,,,,,,,,,,,,,,,,,,
"BROADVIEW REAL ESTATE PARTNERS, LLC",LLC,Active,,1327712,2022-03-31,300 ATLANTIC STREET SUITE 310,STAMFORD,06901,CT,tgottlieb@broadviewrep.com,Foreign,2019-11-15,DE,DE,False,False,False,False,False,,2021-11-10 00:10:36.7300000,United States,Other Financial Vehicles (525990),525990.0,,,2019-09-04,"BROADVIEW REAL ESTATE PARTNERS, LLC",United States,"251 LITTLE FALLS DRIVE, WILMINGTON, DE, 19808, United States",251 LITTLE FALLS DRIVE,WILMINGTON,DE,19808,United States,"251 LITTLE FALLS DRIVE, WILMINGTON, DE, 19808, United States",251 LITTLE FALLS DRIVE,WILMINGTON,DE,19808,United States,,,,,
BROADVILLE REALTY GROUP LLC,LLC,Dissolved,,1327713,2021-03-31,172 AFFLECK ST,HARTFORD,06106,CT,JUANCARDONA78@GMAIL.COM,Domestic,2019-11-15,CT,Connecticut,False,False,True,False,False,,2021-11-10 00:10:36.7300000,United States,Lessors of Nonresidential Buildings (except Miniwarehouses) (531120),531120.0,,,,,,,,,,,,,,,,,,,2020-12-11T00:00:00.000,,,
POIKA LLC,LLC,Active,,1327714,2022-03-31,6 RIDGEBURY ROAD,AVON,06001,CT,poikamerchandise@gmail.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7300000,United States,Family Clothing Stores (448140),,,,,,,,,,,,,,,,,,,,,,,
UNSOLD CONTACTS LLC,LLC,Active,,1327715,2022-03-31,55 TWIN RIDGE,RIDGEFIELD,06877,CT,Couturecommercial@gmail.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7300000,United States,"All Other Professional, Scientific, and Technical Services (541990)",,,,,,,,,,,,,,,,,,,,,,,
"CHRIS & TAMRA'S CARPET CLEANING, LLC",LLC,Active,,1327716,2022-03-31,243 GRANBY STREET,HARTFORD,06112,CT,wrightjermaine23@yahoo.com,Domestic,2019-11-15,CT,Connecticut,False,False,False,False,False,,2021-11-10 00:10:36.7300000,United States,Private Households (814110),814110.0,wrightjermaine23@yahoo.com,,,,,,,,,,,,,,,,,,,,,
"PER DIEM, INC",Stock,Active,First report due,1327717,2021-11-15,No information provided,,,,JWDVM@AOL.COM,Domestic,2019-11-15,CT,Connecticut,True,False,False,False,False,,2021-11-10 00:10:36.7300000,,,,,25000.0,,,,,,,,,,,,,,,,,,,,
"BLUE OAK SERVICES, LLC",LLC,Active,,1327718,2022-03-31,2 DOGWOOD LN,WALLINGFORD,06492,CT,blueoakservices@gmail.com,Domestic,2019-11-15,CT,Connecticut,True,False,True,False,False,,2021-11-10 00:10:36.7300000,United States,Other Scientific and Technical Consulting Services (541690),541690.0,,,,,,,,,,,,,,,,,,,,,,
ZAMFER GROUP LLC,LLC,Active,Annual report past due,1327719,2021-03-31,98 COURTLAND HILL ST,STAMFORD,06906,CT,zayed.rodriguez@gmail.com,Domestic,2019-11-15,CT,Connecticut,True,False,True,False,False,,2021-11-10 00:10:36.7300000,United States,Administrative Management and General Management Consulting Services (541611),541611.0,,,,,,,,,,,,,,,,,,,,,,
